,user_id,tweet_id,timestamp,likes,text,loc
80,133421105,554138301309779969,,5,오늘은 굴뚝데이. 그리고 오체투지단이 청운동을 향하는 날. 오체투지에 참가한 모두들 엄동설한에 정말 고생많으셨습니다... 오늘까지 모쪼록  몸조심하시고 힘내세요! 이따 뵙겠습니다,청운동
81,2438267185,553496240566972416,,0,낼 시작하는 청운동 현대아파트 공사전에 사전조사 다녀왔습니다. http://blog.naver.com/min041119/220235169874 …,청운동
82,133361551,105991172719251456,,0,오랜만에 청운동 언저리 댕겨왔슴다 http://yfrog.com/kf1igrfuj ,청운동
83,185896152,105493019867877376,,0,참 좋은 날이다. 가을이다. 두달쯤이면 청운동 올라가는 길은 노랗게 물들겠구나. 이렇게.   늘 애틋하면서도 설레는 그 길. http://yfrog.com/h6s2mzgj ,청운동
84,359313562,105239466167382016,,0,@ourmj @1000manin 반갑습니다. 국민당때 뵙고 청운동 상가에서 밤늦게 뵙고 지금 사진으로 뵙는데 더욱 젊어지시고 학생기분으로 사신다니 너무 좋습니다. 조국을 위해 큰 일을 하시기를...^^,청운동
85,69204002,104969182751375360,,1,@dogsul 참~독설님. 제가 탐라인을 놓쳤는지는 모르겠지만 일본 국회의원 입국금지에 이어 우리나라 아이돌 그룹의 일본 입국금지...여기에 대한 독설님의 의견이 없는 거 같아서요. 어떠신지요. 일본 틧라인에서 가끔 NHK와 후지테레비 불시청운동도.,청운동
86,112581167,104724463932809216,,0,"관심가져요. ""@pmtsjc: #hanjin (동영상)청운동 동사무소앞 공동투쟁단 기자회견 http://durl.me/er89k """,청운동
87,135944892,104711696928620545,,0,RT @pmtsjc: #hanjin (동영상)청운동 동사무소앞 공동투쟁단 기자회견 http://durl.me/er89k ,청운동
88,342688306,104518123293642752,,0,RT @pmtsjc: #hanjin (동영상)청운동 동사무소앞 공동투쟁단 기자회견 http://durl.me/eqb9m  낮에 있었던 기자회견 동영상입니다. 그러나 여기 모인 우리는 이런 기자회견 정말 하기 싫습니다.,청운동
89,45511593,104454131221147648,,0,"정리해고 철회 비정규직 철폐!RT @Nomadchang 무한알튀>소금꽃 공동투쟁단기자회견. 
청운동 동사무소앞. 
절규는 이어집니다. 마음을 모읍니다.
#hanjin http://yfrog.com/kkmhoijj  http://yfrog.com/h66smyezj ",청운동
90,218689251,104453258755584000,,0,"RT @Nomadchang: 무한알튀>소금꽃 공동투쟁단기자회견. 
청운동 동사무소앞. 

절규는 이어집니다. 마음을 모읍니다.

#hanjin http://yfrog.com/kkmhoijj  http://yfrog.com/h66smyezj ",청운동
91,178163809,104453142791458816,,0,"무한알튀>소금꽃 공동투쟁단기자회견. 
청운동 동사무소앞. 
절규는 이어집니다. 마음을 모읍니다.
#hanjin http://yfrog.com/kkmhoijj  http://yfrog.com/h66smyezj ",청운동
92,307701738,104436535033737216,,0,"RT @Nomadchang: 무한알튀>소금꽃 공동투쟁단기자회견. 
청운동 동사무소앞. 
김형우 부위원장..민중의 곰팡이..개념찬 어록을 남기다. ㅋㅋ
#hanjin http://yfrog.com/h35z6wrj  http:... http://dw.am/Ldt7X",청운동
93,178163809,104434628349267968,,0,"무한알튀>소금꽃 공동투쟁단기자회견. 
청운동 동사무소앞. 
김형우 부위원장..민중의 곰팡이..개념찬 어록을 남기다. ㅋㅋ
#hanjin http://yfrog.com/h35z6wrj  http://yfrog.com/h658qrfj  http://yfrog.com/kl6rjvtj ",청운동
