,Unnamed: 0,id,address,gu,dong,mac_score,lot_score,burgerking_score,seveneleven_score,cu_score,gs25_score,starbucks_score,lottecinema_score,megabox_score,cgv_score,total_score,high_oil,oil,oil2,total,catch,percent,mac_count,lot_count,burgerking_count,seveneleven_count,cu_count,gs25_count,starbucks_count,lottecinema_count,megabox_count,cgv_count,total_count,first,second,third,first_mapx,first_mapy,second_mapx,second_mapy,third_mapx,third_mapy,elementary_count,middle_count,high_count,park_count,station
470,470,470,서울특별시 송파구 잠실동,송파구,잠실동,3.33,10.0,3.33,4.47,2.27,4.12,1.3,0.0,0.0,0.0,28.83,1744.5,1538.14,1400.14,5807,4051,69.8,1,8,1,21,17,33,3,0,0,0,84,반포동,대치동,등촌동,37.502815999999996,127.010493,37.501711,127.057851,37.551325,126.858411,7,3,4,16,"['잠실역 2호선', '종합운동장역 2호선', '잠실새내역 2호선', '종합운동장역 9호선', '삼전역 9호선', '서울메트로9호선운영']"
471,471,471,서울특별시 송파구 신천동,송파구,신천동,3.33,3.75,0.0,2.55,1.33,0.5,1.74,5.0,0.0,0.0,18.21,0.0,0.0,0.0,5807,4051,69.8,1,3,0,12,10,4,4,1,0,0,35,수유동,방화동,화양동,37.639388000000004,127.017183,37.569138,126.812192,37.544427,127.070047,3,1,1,8,"['잠실역 8호선', '잠실나루역 2호선', '몽촌토성역 8호선']"
472,472,472,서울특별시 송파구 풍납동,송파구,풍납동,0.0,0.0,0.0,0.85,0.4,1.25,0.0,0.0,0.0,0.0,2.5,0.0,1799.0,1629.0,5807,4051,69.8,0,0,0,4,3,10,0,0,0,0,17,양평동4가,충무로1가,보광동,37.537079,126.89626000000001,37.561279,126.98343,37.528858,126.999766,3,3,1,7,[]
473,473,473,서울특별시 송파구 송파동,송파구,송파동,3.33,1.25,3.33,1.7,1.07,1.5,1.3,0.0,0.0,0.0,13.49,1707.0,1573.07,1432.72,5807,4051,69.8,1,1,1,8,8,12,3,0,0,0,34,쌍문동,시흥동,진관동,37.652731,127.02871,37.453325,126.906222,37.644355,126.936524,0,1,3,11,['송파나루역 9호선']
474,474,474,서울특별시 송파구 석촌동,송파구,석촌동,0.0,0.0,0.0,2.34,1.07,1.62,0.43,0.0,0.0,0.0,5.47,1747.0,1561.69,1422.83,5807,4051,69.8,0,0,0,11,8,13,1,0,0,0,33,돈의동,성수동1가,하월곡동,37.572084999999994,126.99073600000001,37.544661,127.046772,37.605662,127.035753,1,0,0,4,"['석촌역 8호선', '석촌역 9호선']"
475,475,475,서울특별시 송파구 삼전동,송파구,삼전동,0.0,1.25,0.0,1.49,0.93,1.38,0.43,0.0,0.0,0.0,5.48,1747.0,1541.67,1403.67,5807,4051,69.8,0,1,0,7,7,11,1,0,0,0,27,석촌동,돈의동,성수동1가,37.502699,127.10232099999999,37.572084999999994,126.99073600000001,37.544661,127.046772,1,1,1,6,['석촌고분역 9호선']
476,476,476,서울특별시 송파구 가락동,송파구,가락동,3.33,0.0,0.0,2.98,2.0,2.25,1.74,0.0,0.0,0.0,12.3,1852.72,1615.57,1486.04,5807,4051,69.8,1,0,0,14,15,18,4,0,0,0,52,신길동,신촌동,종암동,37.507088,126.913103,37.568134,126.94679199999999,37.597405,127.035032,3,3,0,19,"['가락시장역 3호선', '가락시장역 8호선', '송파역 8호선', '경찰병원역 3호선']"
477,477,477,서울특별시 송파구 문정동,송파구,문정동,0.0,5.0,6.67,4.47,3.2,3.25,2.61,0.0,10.0,5.0,40.19,1778.0,1578.0,1438.0,5807,4051,69.8,0,4,2,21,24,26,6,0,1,1,85,가산동,성내동,삼성동,37.477598,126.888291,37.531338,127.129174,37.512792,127.05308500000001,3,1,1,18,['문정역 8호선']
478,478,478,서울특별시 송파구 장지동,송파구,장지동,3.33,1.25,3.33,1.7,0.4,1.0,0.43,0.0,0.0,0.0,11.45,1769.33,1576.88,1431.62,5807,4051,69.8,1,1,1,8,3,8,1,0,0,0,23,홍제동,이문동,길동,37.588734,126.94610700000001,37.598851,127.06246499999999,37.539123,127.14316299999999,3,2,4,6,"['복정역 8호선', '장지역 8호선', '복정역 분당선']"
479,479,479,서울특별시 송파구 방이동,송파구,방이동,0.0,1.25,6.67,2.77,2.27,3.25,2.17,0.0,0.0,0.0,18.37,1760.0,1615.19,1465.67,5807,4051,69.8,0,1,2,13,17,26,5,0,0,0,64,신천동,수유동,방화동,37.517302,127.10496699999999,37.639388000000004,127.017183,37.569138,126.812192,4,3,5,15,"['올림픽공원역 5호선', '방이역 5호선', '올림픽공원역 9호선', '한성백제역 9호선']"
480,480,480,서울특별시 송파구 오금동,송파구,오금동,0.0,1.25,0.0,1.91,1.2,0.88,0.43,0.0,0.0,0.0,5.67,1889.0,1582.24,1462.62,5807,4051,69.8,0,1,0,9,9,7,1,0,0,0,27,하계동,신대방동,삼전동,37.63689,127.073145,37.492678000000005,126.917721,37.502724,127.092352,3,4,2,14,"['오금역 3호선', '개롱역 5호선', '오금역 5호선']"
481,481,481,서울특별시 송파구 거여동,송파구,거여동,0.0,0.0,3.33,0.85,0.8,0.88,0.0,0.0,0.0,0.0,5.86,0.0,1592.0,1441.28,5807,4051,69.8,0,0,1,4,6,7,0,0,0,0,18,둔촌동,순화동,신설동,37.531157,127.14289099999999,37.562471,126.97056599999999,37.575204,127.026023,4,1,2,12,['거여역 5호선']
482,482,482,서울특별시 송파구 마천동,송파구,마천동,0.0,1.25,0.0,0.64,0.8,0.62,0.0,0.0,0.0,0.0,3.31,0.0,1542.64,1394.57,5807,4051,69.8,0,1,0,3,6,5,0,0,0,0,15,용답동,후암동,이촌동,37.564353999999994,127.05279499999999,37.549171,126.97893799999999,37.524133,126.96198700000001,2,0,0,12,['마천역 5호선']
483,483,483,서울특별시 강동구,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,양평동,0.0,0.0,0.0,0.0,37.522602,126.881344,0,0,0,0,[]
484,484,484,서울특별시 강동구 명일동,강동구,명일동,0.0,1.25,3.33,1.28,1.33,1.12,0.87,0.0,0.0,0.0,9.19,1899.0,1649.0,1488.0,3919,2789,71.2,0,1,1,6,10,9,2,0,0,0,29,명륜2가,고척동,염창동,37.584521,126.99863799999999,37.50356,126.855829,37.551365999999994,126.8713,3,0,1,10,"['명일역 5호선', '굽은다리역 5호선']"
485,485,485,서울특별시 강동구 고덕동,강동구,고덕동,0.0,0.0,0.0,0.43,0.53,0.38,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,3919,2789,71.2,0,0,0,2,4,3,0,0,0,0,9,연건동,자곡동,충무로5가,37.5775,127.00090300000001,37.476796,127.10038700000001,37.562923,126.999921,4,3,3,14,['고덕역 5호선']
486,486,486,서울특별시 강동구 상일동,강동구,상일동,3.33,1.25,0.0,1.06,0.4,0.5,0.43,0.0,0.0,0.0,6.98,0.0,1581.71,1404.71,3919,2789,71.2,1,1,0,5,3,4,1,0,0,0,15,공덕동,광장동,대방동,37.548828,126.959006,37.546991999999996,127.103926,37.504791,126.927862,4,2,5,8,['상일동역 5호선']
487,487,487,서울특별시 강동구 길동,강동구,길동,0.0,0.0,3.33,3.19,1.73,1.62,0.87,0.0,0.0,0.0,10.75,2268.0,1993.0,1797.0,3919,2789,71.2,0,0,1,15,13,13,2,0,0,0,44,공항동,동자동,대조동,37.558805,126.81329699999999,37.551535,126.97413700000001,37.612276,126.92285,3,1,0,4,['길동역 5호선']
488,488,488,서울특별시 강동구 둔촌동,강동구,둔촌동,3.33,0.0,0.0,0.85,0.67,0.88,0.0,0.0,0.0,0.0,5.73,1887.07,1637.07,1487.07,3919,2789,71.2,1,0,0,4,5,7,0,0,0,0,17,순화동,신설동,오금동,37.562471,126.97056599999999,37.575204,127.026023,37.503984,127.135124,4,3,2,5,"['둔촌동역 5호선', '중앙보훈병원역 9호선', '둔촌오륜역 9호선']"
489,489,489,서울특별시 강동구 암사동,강동구,암사동,0.0,1.25,0.0,1.06,1.73,1.75,0.43,0.0,0.0,0.0,6.23,1912.07,1643.38,1482.62,3919,2789,71.2,0,1,0,5,13,14,1,0,0,0,34,가양동,하왕십리동,동숭동,37.568238,126.845059,37.562462,127.02958600000001,37.581654,127.00508300000001,3,2,1,13,['암사역 8호선']
490,490,490,서울특별시 강동구 성내동,강동구,성내동,3.33,1.25,10.0,2.55,2.67,3.0,1.74,5.0,10.0,0.0,39.54,1796.0,1603.75,1467.96,3919,2789,71.2,1,1,3,12,20,24,4,1,1,0,67,삼성동,신사동,신사동,37.512792,127.05308500000001,37.595711,126.909195,37.595711,126.909195,2,1,0,9,['강동구청역 8호선']
491,491,491,서울특별시 강동구 천호동,강동구,천호동,3.33,1.25,0.0,4.68,2.93,3.12,0.87,0.0,0.0,5.0,21.19,0.0,1628.5,1483.0,3919,2789,71.2,1,1,0,22,22,25,2,0,0,1,74,신정동,신정동,독산동,37.54421,126.930866,37.54421,126.930866,37.469371,126.901246,3,2,1,17,"['천호역 5호선', '강동역 5호선', '천호역 8호선']"
492,492,492,서울특별시 강동구 강일동,강동구,강일동,0.0,1.25,0.0,0.64,0.53,0.62,0.0,0.0,0.0,0.0,3.05,0.0,1628.0,1498.0,3919,2789,71.2,0,1,0,3,4,5,0,0,0,0,13,아현동,신수동,청량리동,37.555483,126.955998,37.547351,126.937074,37.586643,127.04462099999999,3,2,1,4,[]
